,Application ID,No of times 90 DPD or worse in last 6 months,No of times 60 DPD or worse in last 6 months,No of times 30 DPD or worse in last 6 months,No of times 90 DPD or worse in last 12 months,No of times 60 DPD or worse in last 12 months,No of times 30 DPD or worse in last 12 months,Avgas CC Utilization in last 12 months,No of trades opened in last 6 months,No of trades opened in last 12 months,No of PL trades opened in last 6 months,No of PL trades opened in last 12 months,No of Inquiries in last 6 months (excluding home & auto loans),No of Inquiries in last 12 months (excluding home & auto loans),Presence of open home loan,Outstanding Balance,Total No of Trades,Presence of open auto loan
41661,718077249,1,1,1,1,2,1,48,2,5,1,2,0,1,0,569370,6,0
41662,449036819,0,0,0,0,0,0,113,2,3,1,1,0,2,0,543169,3,1
41663,394440776,1,1,1,1,1,1,113,2,3,1,1,0,1,0,413201,4,0
41664,717484532,1,1,1,1,1,1,113,0,2,0,1,0,1,0,218368,3,0
41665,389887029,0,0,0,0,0,0,113,2,4,1,2,1,1,0,400959,6,0
41666,346812710,0,0,0,0,0,0,64,2,5,1,3,2,4,0,592938,6,0
41667,832706664,0,0,0,1,0,0,66,1,1,0,0,1,1,0,133762,2,0
41668,561943139,0,0,0,0,0,0,76,2,6,2,4,1,2,0,800682,7,0
41669,762997005,0,0,0,0,1,0,113,3,7,2,3,1,1,0,817277,8,0
41670,208270775,0,0,0,0,0,0,96,1,4,1,2,2,4,0,489778,5,0
41671,522576316,0,0,0,0,0,1,113,1,2,1,1,0,2,0,251889,3,0
41672,494899351,0,0,0,0,0,0,95,2,4,1,2,1,2,0,474993,5,0
41673,226868098,0,0,0,0,0,0,113,3,6,2,2,0,1,0,429430,7,0
41674,619185296,0,0,0,0,0,0,113,1,5,1,4,2,2,0,781957,6,0
41675,79214293,1,1,1,1,1,1,113,1,3,1,2,1,2,0,499866,4,0
41676,685829099,1,1,1,1,1,1,36,1,4,1,3,0,2,0,880275,5,1
41677,871363339,0,0,0,0,0,1,113,2,4,2,2,0,1,0,467445,6,0
41678,873798300,0,0,0,0,0,0,8,1,2,1,1,1,2,0,289092,3,0
41679,176794929,0,0,0,0,0,0,113,3,6,2,3,1,2,0,590766,7,0
41680,219148433,0,0,0,0,0,0,21,2,4,1,2,1,3,0,419988,6,0
41681,774890494,0,0,0,0,0,0,113,1,4,1,2,2,3,0,391764,5,0
41682,936034597,0,0,0,0,0,0,113,3,6,2,3,1,2,0,658948,7,0
41683,104275709,0,0,0,0,0,0,108,0,2,0,1,1,1,0,299670,3,0
41684,552551454,0,0,0,1,0,0,112,1,2,0,1,0,2,0,458313,3,1
41685,518306564,0,0,0,0,0,0,24,3,7,2,3,1,2,0,657049,7,0
41686,279693378,1,1,1,1,2,1,68,1,2,0,1,1,3,0,250003,3,0
41687,663349431,0,0,1,0,0,1,85,3,7,2,4,0,2,1,3653350,9,0
41688,792801448,1,1,1,1,2,1,71,1,3,1,2,1,3,0,403406,5,0
41689,965117316,0,0,0,0,0,0,52,2,6,1,3,2,2,0,579027,7,0
41690,685411836,0,0,0,0,0,0,59,1,2,0,1,1,3,0,279312,4,0
41691,174949349,0,0,0,0,0,1,113,2,5,1,3,2,4,0,645519,6,0
41692,510531585,0,0,0,0,0,0,104,0,2,0,1,2,4,0,244405,3,0
41693,796786489,0,0,0,0,0,0,113,1,4,1,2,1,1,0,516555,5,1
41694,310505026,0,0,0,0,0,0,83,1,2,1,1,1,3,0,251901,4,0
41695,439012741,0,0,0,0,1,1,113,2,5,1,2,0,1,1,3479720,6,1
41696,544024399,0,0,0,0,0,0,113,2,5,1,3,2,3,0,666544,7,0
41697,920655259,0,0,0,0,0,0,35,1,5,1,3,1,2,0,728821,7,0
41698,879742318,1,1,1,1,1,1,113,3,6,2,3,2,3,0,784312,7,0
41699,2216450,0,0,0,0,0,0,56,1,3,1,1,0,2,0,202880,3,0
41700,613716510,0,0,0,0,0,0,113,2,6,2,4,2,4,0,853974,7,0
41701,104356246,1,1,1,1,2,1,39,3,6,2,3,2,3,0,706374,6,0
41702,699785361,0,0,0,0,0,0,113,3,6,2,2,1,1,0,515086,7,0
41703,681597040,0,0,0,0,0,0,107,2,4,1,1,1,2,0,220692,5,0
41704,981848816,1,1,1,1,1,2,48,1,3,1,2,0,1,1,3363611,3,0
41705,925172366,0,0,0,0,0,0,42,2,5,2,3,2,3,0,683416,6,0
41706,216564520,1,1,1,1,1,1,59,2,4,1,2,1,3,0,426748,5,0
41707,776428749,0,0,0,0,0,0,82,2,3,1,1,1,2,0,333761,4,0
41708,392203426,0,0,0,0,0,1,113,1,4,1,2,2,3,0,498247,4,0
41709,188283387,0,0,0,0,0,0,93,1,4,1,2,1,2,1,3252940,5,0
41710,359109571,1,1,1,1,1,1,35,1,3,1,1,2,3,0,425677,4,0
41711,647408263,0,0,0,1,0,0,113,3,6,2,2,0,1,0,401576,8,0
41712,859756270,0,0,0,0,0,0,113,3,5,2,2,0,2,0,538475,6,0
41713,299667587,0,0,0,0,0,0,70,2,5,1,2,1,2,0,517025,6,0
41714,293926128,0,0,0,0,0,0,113,1,4,1,2,0,0,1,3256019,5,0
41715,362889212,1,1,1,1,1,1,113,2,6,2,4,0,1,0,813938,7,0
41716,620046217,0,0,0,1,0,0,113,2,5,1,3,2,3,0,741163,6,0
41717,764558,1,1,1,1,1,2,113,1,2,0,1,1,2,0,204046,3,0
41718,648398231,0,0,0,0,0,0,40,1,4,1,2,2,3,0,488859,5,0
41719,28431878,0,0,0,0,0,0,113,1,4,1,3,1,2,0,775151,6,0
41720,343931632,0,0,0,0,0,0,21,1,5,1,3,0,2,1,3666527,5,0
41721,122345579,0,0,0,0,0,0,113,0,3,0,2,2,3,0,449996,4,0
41722,743209996,0,0,0,0,0,0,109,2,5,1,3,2,4,0,719653,7,0
41723,362580151,1,1,1,1,1,1,35,1,4,1,3,2,4,1,3474629,5,0
41724,650048353,0,0,0,0,0,0,113,2,4,1,2,1,4,1,3304288,6,0
41725,395633980,0,0,0,0,0,0,113,1,2,0,0,1,2,0,125075,3,0
41726,763574678,1,1,1,2,1,1,50,2,4,1,2,1,2,0,590017,5,0
41727,436074247,1,1,1,1,1,1,100,2,4,1,2,0,1,0,383540,5,0
41728,181878656,0,0,0,0,0,0,77,2,6,2,3,1,3,0,750067,8,0
41729,220385811,1,1,1,1,1,1,44,3,7,2,3,1,2,0,598447,8,0
41730,397417254,0,0,0,0,0,0,56,1,2,1,1,2,2,0,586657,3,1
41731,690369645,0,0,0,0,0,0,33,0,1,0,1,1,2,0,251247,1,0
41732,564287200,0,0,0,0,0,0,36,2,6,2,3,2,3,0,701968,7,0
41733,684196185,1,1,1,1,1,1,113,0,1,0,1,2,4,0,242198,2,0
41734,621799727,0,0,0,0,1,0,113,0,1,0,1,1,3,0,205132,3,0
41735,165455866,0,0,0,0,0,0,113,1,3,1,2,0,2,1,3293664,4,0
41736,248659972,0,0,0,0,0,0,77,2,7,2,4,1,2,0,793741,8,0
41737,58289647,0,0,0,0,0,0,113,2,4,1,1,2,3,0,234362,5,0
41738,476055400,0,0,0,0,0,0,100,1,3,0,1,3,4,0,519739,5,1
41739,101746739,0,0,0,0,1,0,92,2,6,2,3,2,3,0,785351,7,0
41740,55701277,0,0,0,0,0,0,113,2,3,1,1,0,1,0,420961,4,0
41741,396579792,0,0,0,0,0,0,106,3,7,2,3,1,2,1,3519298,8,0
41742,220585848,1,1,1,1,1,1,89,2,7,2,4,2,3,0,787876,9,0
41743,964369167,0,0,0,0,0,0,61,3,6,2,3,0,1,0,649718,7,0
41744,197926947,0,0,0,0,0,0,47,1,4,1,2,2,3,0,402176,5,0
41745,90293412,0,0,0,0,0,0,113,3,7,2,3,2,4,0,756139,8,0
41746,361459261,0,0,0,0,0,0,113,0,1,0,1,1,2,0,269686,2,0
41747,454045463,0,0,0,0,0,0,106,2,5,1,3,1,1,0,636447,6,0
41748,707557101,1,1,1,1,1,1,40,3,8,2,4,1,2,1,4159942,9,1
41749,316449602,0,0,0,0,0,0,59,2,5,1,2,0,2,0,424708,6,0
41750,419936893,0,0,0,0,0,0,33,1,4,1,3,1,1,0,612440,5,0
41751,828976294,0,0,0,1,0,0,47,3,7,2,4,0,1,0,806887,8,0
41752,101738667,0,0,0,0,0,0,113,1,2,1,1,1,2,1,3357444,3,1
41753,34666283,0,0,0,0,0,0,113,1,3,0,1,0,1,1,3227397,3,0
41754,937287914,0,0,0,1,0,0,76,0,1,0,1,0,0,0,327295,3,0
41755,552743856,0,0,0,0,0,0,43,1,4,1,2,1,1,1,3316345,5,0
41756,375158607,0,0,0,0,0,0,113,1,3,1,1,1,2,1,3479131,4,1
41757,596567783,1,1,1,1,1,1,65,0,1,0,1,1,2,0,195633,2,0
41758,173580634,0,0,0,0,0,0,113,0,2,0,1,2,2,0,247340,3,0
41759,434264106,0,0,0,0,0,0,113,2,5,1,2,1,3,0,430957,6,0
41760,168698866,0,0,0,0,0,0,113,3,7,2,3,2,2,0,737539,8,1
41761,559031062,1,1,1,1,1,1,113,2,6,2,3,1,1,0,590282,6,0
41762,639911680,0,0,0,0,0,0,34,1,2,0,0,1,1,0,7625,3,0
41763,986239161,0,0,0,0,0,0,97,2,5,2,2,1,2,0,720542,6,1
41764,178493506,1,1,1,1,1,1,45,0,2,0,2,1,2,0,563598,3,0
41765,618561405,0,0,0,0,0,0,47,3,6,2,3,1,3,0,594533,6,0
41766,472673809,0,0,0,0,1,0,12,2,5,1,2,0,2,0,541644,5,0
41767,563647893,1,1,1,1,1,1,105,2,6,2,4,2,3,0,803840,6,0
41768,86169896,0,0,0,0,0,0,113,1,3,1,1,0,1,0,395164,3,1
41769,866704151,0,0,0,0,0,0,103,1,4,0,2,2,2,0,405630,4,0
41770,433275658,1,1,1,2,1,1,83,3,7,2,3,1,2,0,749622,7,0
41771,443170070,0,0,0,0,0,0,48,2,5,2,3,1,2,0,666402,5,0
41772,620066373,0,0,0,0,0,1,113,3,5,2,2,0,1,0,566721,6,0
41773,728867379,0,0,0,0,0,0,113,1,3,1,2,1,3,0,568259,4,0
41774,813254225,1,1,1,1,1,1,64,2,6,1,3,1,2,0,768581,7,0
41775,19391706,0,0,0,0,1,0,113,1,2,1,1,0,2,0,415496,2,0
41776,493495235,0,0,0,0,1,0,113,0,1,0,0,2,3,0,84153,2,0
41777,355264693,0,0,0,0,0,0,113,2,4,1,1,1,1,1,3225358,5,0
41778,62599531,0,0,0,1,0,0,35,2,3,1,1,2,3,1,3117159,3,0
41779,421352788,0,0,0,0,0,0,32,3,5,2,2,0,1,0,392559,7,0
41780,568087202,0,0,0,0,1,0,113,1,4,1,3,1,1,0,613474,5,0
41781,657757412,0,0,0,0,1,0,113,1,5,1,3,1,1,0,622893,5,0
41782,442872725,0,0,0,0,0,0,49,3,7,2,4,1,2,0,1059528,7,1
41783,757648782,1,1,1,1,1,1,113,1,2,0,0,2,3,0,64104,4,0
41784,290331497,0,0,0,1,0,0,90,3,7,2,3,2,3,0,578315,8,0
41785,181960876,0,0,0,0,0,0,11,2,5,1,2,2,3,0,419221,5,0
41786,679621592,0,0,0,0,0,0,113,3,7,2,3,1,3,0,736252,9,0
41787,293840536,0,0,0,0,0,0,35,3,6,2,3,2,3,0,812497,7,0
41788,174991316,0,0,0,1,0,0,113,2,4,1,1,1,2,0,413156,6,0
41789,908276565,0,0,0,0,0,0,113,2,5,1,2,0,1,0,801165,5,1
41790,230806087,0,0,0,0,0,0,10,0,3,0,2,1,1,1,3463886,5,0
41791,147737574,0,0,0,0,0,0,53,2,8,2,5,1,3,0,980559,9,0
41792,297986120,0,0,0,0,0,0,109,2,4,1,2,1,1,0,509534,6,0
41793,926254923,0,0,0,0,0,1,77,1,2,0,1,2,3,0,354545,3,0
41794,867778975,0,0,0,0,0,0,79,1,3,0,1,1,1,0,223737,3,0
41795,423079818,0,0,0,1,1,0,32,3,6,2,3,1,3,0,700794,6,0
41796,725520385,0,0,0,1,0,0,113,1,4,1,3,0,1,0,638965,5,0
41797,868040985,0,0,0,0,0,0,64,1,3,1,2,1,2,1,3446780,3,0
41798,982113660,0,0,0,0,0,1,29,2,6,1,3,2,4,1,3440662,6,0
41799,462616127,0,0,0,1,1,0,82,1,2,0,1,2,4,0,274127,3,0
41800,612583865,0,0,0,0,0,0,37,1,4,1,3,1,2,0,726938,5,1
41801,345968946,0,0,0,0,0,0,76,2,4,1,1,1,2,0,358197,4,0
41802,787452180,0,0,0,0,0,0,90,0,1,0,1,2,2,0,760792,2,1
41803,538492574,0,0,0,0,0,0,113,2,5,2,3,0,2,0,597085,6,0
41804,905805466,0,0,0,0,0,0,29,2,6,1,3,1,2,0,596226,7,0
41805,978620903,0,0,0,0,1,1,11,0,1,0,1,2,3,0,250138,3,0
41806,168680153,0,0,0,0,1,0,113,1,4,1,2,2,3,0,876800,5,1
41807,46850681,0,0,0,1,0,0,105,3,6,2,3,2,3,1,3472507,7,0
41808,746674708,0,0,0,0,0,0,113,3,7,2,4,0,2,0,837620,7,0
41809,882417695,0,0,0,1,1,0,21,1,3,1,2,1,2,0,462687,4,0
41810,750955796,1,1,1,1,1,1,111,3,5,2,2,1,3,0,407131,6,1
41811,254003124,0,0,0,0,0,0,113,2,6,1,3,2,3,0,628298,7,0
41812,206118434,0,0,0,1,0,0,98,2,6,1,3,2,2,0,604286,7,0
41813,247230329,0,0,0,0,0,0,113,3,6,2,2,1,1,0,437705,7,0
41814,408119159,1,1,1,1,1,1,113,4,8,3,4,1,2,0,944424,9,0
41815,148303700,0,0,0,0,0,0,64,3,7,2,4,2,5,0,832430,8,0
41816,450569989,0,0,0,0,0,0,52,2,5,2,2,1,1,0,524616,6,0
41817,675141654,1,1,1,1,1,1,113,1,3,1,2,1,2,1,3289931,4,0
41818,904569929,0,0,0,0,0,0,113,2,3,1,1,1,3,0,426527,4,0
41819,103321001,0,0,0,0,1,0,66,2,6,2,3,0,0,0,655121,7,0
41820,916353118,0,0,0,0,0,0,113,2,6,1,3,2,3,1,3459579,8,0
41821,658612015,0,0,0,0,0,0,37,1,4,1,2,0,1,1,3471737,5,0
41822,470386771,0,0,0,0,0,0,92,1,5,1,3,2,4,0,588331,7,0
41823,193594517,0,0,0,0,0,1,113,2,4,1,1,1,2,0,212670,5,0
41824,638079413,0,0,0,0,0,0,60,2,6,2,3,2,3,0,613204,6,0
41825,290127276,0,0,0,0,0,0,46,1,3,0,1,1,3,0,193412,4,0
41826,711781879,0,0,0,0,0,0,47,1,2,1,1,1,3,0,230831,3,0
41827,312070933,1,1,1,1,1,1,41,1,2,0,0,2,3,0,65489,3,0
41828,196974980,1,1,1,2,1,2,58,2,4,1,1,2,3,0,222893,4,0
41829,595750510,0,0,0,0,0,0,113,3,6,2,3,1,2,0,599544,7,0
41830,742612660,0,0,0,0,0,0,90,2,3,1,1,0,0,0,245505,3,0
41831,654246420,1,1,1,1,1,1,113,3,7,2,3,0,0,1,3491399,9,1
41832,181572116,0,0,0,0,0,0,69,0,2,0,1,0,0,0,365785,4,0
41833,612245881,1,1,1,1,1,1,113,3,7,2,4,0,1,0,780878,7,0
41834,377043050,0,0,0,0,0,0,83,2,5,1,3,0,1,0,734042,5,1
41835,256270958,0,0,0,0,0,0,113,1,5,1,3,1,2,0,770937,6,0
41836,902286936,0,0,0,0,0,0,113,2,5,1,2,0,1,0,525521,6,0
41837,415982101,1,1,1,1,2,1,42,1,5,1,3,1,2,1,3786130,5,1
41838,760218691,0,0,0,0,0,1,113,1,4,1,2,1,3,0,604399,5,0
41839,209373217,1,1,1,1,1,2,89,2,3,1,1,0,2,0,208718,4,0
41840,746283443,1,1,1,2,1,1,27,2,6,1,3,1,2,0,718038,6,0
41841,635437018,0,0,0,0,0,0,113,1,3,1,2,1,3,0,413071,3,0
41842,984168474,0,0,0,0,0,0,113,1,3,1,2,0,1,0,571178,4,0
41843,854580286,1,1,1,1,1,1,113,1,5,1,3,1,2,0,660223,6,0
41844,140072623,0,0,0,0,0,0,113,2,5,2,3,1,2,0,689429,6,0
41845,728094401,0,0,0,0,0,0,113,1,4,1,2,0,2,0,629308,5,0
41846,925446226,0,0,0,0,0,0,113,3,6,2,3,0,0,0,663540,7,0
41847,620923187,0,0,0,0,0,0,113,2,4,1,2,2,4,0,532786,5,0
41848,783848203,0,0,0,0,0,0,14,1,3,0,2,1,3,0,393041,4,0
41849,696898139,0,0,0,0,0,0,113,1,1,0,0,2,3,0,54207,2,0
41850,837744053,0,0,0,0,0,0,113,3,6,2,3,1,3,0,705194,7,0
41851,810802241,0,0,0,1,0,0,113,1,3,1,2,1,2,0,561483,4,0
41852,106470571,1,1,1,1,1,2,97,0,2,0,1,1,1,0,356960,4,0
41853,542726314,0,0,0,0,0,0,87,2,3,1,1,2,3,0,261182,4,0
41854,30246497,0,0,0,0,0,0,86,2,6,2,4,2,2,0,916354,6,0
41855,276321416,0,0,0,0,1,0,113,0,2,0,1,0,2,0,340947,3,0
41856,490878477,0,0,0,0,0,0,113,2,5,1,2,1,2,1,3271833,6,0
41857,313440585,1,1,1,1,1,1,94,1,4,1,2,1,2,0,558400,5,0
41858,653545025,0,0,0,0,0,0,97,2,6,1,3,1,2,0,781020,7,0
41859,603799805,0,0,0,0,0,0,21,2,4,1,2,1,3,0,544691,6,0
41860,87052995,0,0,0,0,0,0,113,2,6,2,4,1,1,0,809469,7,0
41861,581706354,0,0,0,0,0,0,113,3,6,2,3,1,2,1,3517220,6,0
41862,11683823,0,0,0,0,1,0,26,2,5,1,3,1,2,0,681891,5,0
41863,367496327,0,0,0,0,0,0,69,3,7,2,3,1,3,0,640577,7,0
41864,730377514,1,1,1,1,1,1,113,1,5,1,3,2,3,0,675085,7,0
41865,222500405,0,0,0,0,0,0,98,3,8,2,4,1,3,0,834825,10,0
41866,849791646,1,1,1,1,1,2,113,1,3,1,2,2,5,0,480151,3,0
41867,239298397,0,0,0,0,0,0,67,0,4,0,3,1,3,0,662083,4,0
41868,151614773,0,0,0,0,0,0,11,3,7,2,3,2,3,1,3446825,7,0
41869,591624424,1,1,1,1,1,2,113,1,4,1,2,2,4,0,601462,4,1
41870,120364560,1,1,1,1,1,1,113,1,4,1,2,2,4,0,545559,6,0
41871,528793889,0,0,0,0,0,0,36,0,2,0,1,1,1,0,229431,4,0
41872,683703371,1,1,1,1,2,1,35,1,3,0,2,1,2,1,3284407,3,0
41873,845119534,0,0,1,0,1,1,113,1,3,1,2,0,0,0,528446,4,0
41874,484556287,0,0,0,0,0,0,62,1,4,1,2,1,2,1,3396362,5,0
41875,77714831,1,1,1,1,1,1,69,2,4,1,2,2,3,0,524875,5,0
41876,290476739,0,0,0,0,0,0,86,3,6,2,2,1,3,0,592759,7,0
41877,646264946,0,0,0,0,0,0,108,2,4,1,1,2,4,0,191382,5,0
41878,441385756,1,1,1,1,1,2,113,2,4,1,2,2,2,0,416816,5,0
41879,448381696,0,0,0,0,0,0,73,3,7,2,3,1,2,0,807626,7,0
41880,325372922,0,0,0,0,0,0,113,2,3,1,1,2,2,0,320206,4,0
41881,571015251,0,0,0,0,0,0,102,2,5,1,2,1,2,0,551422,7,0
41882,453032502,0,0,0,0,0,0,113,2,5,1,3,2,2,0,726243,6,0
41883,489776917,1,1,1,1,1,1,12,1,4,1,2,1,2,1,3276234,5,0
41884,314997169,0,0,0,0,0,0,113,2,6,2,4,1,2,1,3642029,6,0
41885,197342972,0,0,0,0,0,0,76,3,6,2,3,1,2,0,661976,7,0
41886,721465302,0,0,0,0,0,0,78,3,6,2,3,0,1,0,620364,7,0
41887,286928390,1,1,1,1,1,1,113,1,4,1,2,0,2,0,449231,4,0
41888,338601742,1,1,1,1,1,1,113,1,2,0,0,1,4,0,12080,4,0
41889,232981266,0,0,0,0,0,0,113,1,5,0,3,1,3,0,579906,5,0
41890,870806585,0,0,0,0,0,0,73,2,3,1,1,1,3,1,3105102,5,0
41891,307104698,0,0,0,0,0,0,113,3,6,2,2,1,3,0,709060,7,1
41892,603609894,0,0,0,0,0,1,103,2,5,1,2,2,3,0,453893,6,0
41893,627811116,0,0,0,0,0,0,40,2,5,1,3,1,2,1,3758239,6,1
41894,511806763,0,0,0,0,0,0,113,3,6,2,3,1,3,0,600447,6,0
41895,287655010,0,0,0,1,0,0,47,3,6,2,3,1,2,0,580924,7,0
41896,10211082,0,0,0,0,0,0,68,2,5,2,3,1,2,0,840162,6,1
41897,517571449,0,0,0,0,0,0,46,3,6,2,3,1,1,0,773404,6,0
41898,893145086,0,0,0,0,0,0,113,3,8,2,4,1,3,0,852372,8,0
41899,464627184,0,0,0,0,0,1,45,2,4,1,1,0,1,0,202085,5,0
41900,974586212,0,0,0,0,0,0,69,2,5,1,2,1,2,0,460827,7,0
41901,776193618,1,1,1,1,2,2,113,3,7,2,3,2,2,1,3460112,7,0
41902,795599122,1,1,1,1,1,1,113,2,6,2,3,2,4,0,671436,7,0
41903,345191295,0,0,0,1,0,0,113,2,5,1,3,2,3,0,611846,6,0
41904,984334648,0,0,0,0,1,0,113,1,3,0,1,0,2,0,414815,3,0
41905,317741852,1,1,1,1,1,1,34,1,3,1,1,2,2,0,417113,4,0
41906,979878584,0,0,0,0,0,0,89,1,1,0,0,1,2,0,61201,2,0
41907,222174034,1,1,1,1,1,1,112,1,3,1,1,2,3,1,3099100,5,0
41908,648577994,0,0,0,0,0,0,113,3,8,2,4,1,4,0,1011302,10,0
41909,410741439,0,0,0,0,0,0,113,3,6,2,3,0,1,1,3626187,7,0
41910,857814651,1,1,1,1,1,2,113,2,5,1,2,0,1,0,538926,6,0
41911,657214937,1,1,1,1,1,1,70,2,4,1,2,0,1,0,586957,4,0
41912,911091395,0,0,0,0,0,0,113,1,2,0,1,1,2,0,195438,3,0
41913,944339232,0,0,0,0,0,1,64,2,6,2,3,1,2,0,975015,6,1
41914,41353162,0,0,0,0,0,0,54,3,5,2,2,2,3,0,586388,7,0
41915,946602608,0,0,0,0,1,0,82,2,4,2,2,2,3,0,382825,6,0
41916,827337353,1,1,1,1,1,1,113,1,4,1,2,1,2,0,607056,4,0
41917,683260444,0,0,0,0,0,0,113,1,5,1,3,2,3,0,719477,6,0
41918,867664766,0,0,0,0,0,0,113,2,6,1,3,1,2,0,658980,6,0
41919,465744153,0,0,0,0,0,0,113,1,5,1,3,2,2,0,785669,5,0
41920,798186168,0,0,0,0,0,0,32,1,3,1,2,2,2,1,3252155,3,0
41921,490272627,0,0,0,0,0,0,44,2,6,2,4,1,3,0,1013419,8,0
41922,7926787,1,1,1,1,1,2,99,1,3,0,2,0,0,0,407309,4,0
41923,849555281,0,0,0,0,0,0,93,2,6,1,3,2,3,0,745337,8,0
41924,363783447,0,0,0,0,0,0,43,2,3,1,1,1,1,0,414363,4,0
41925,975583523,1,1,1,2,1,1,46,0,1,0,1,2,4,0,194105,2,0
41926,813664093,0,0,0,0,1,1,113,2,6,1,3,1,3,0,758746,7,0
41927,747161202,0,0,0,0,0,0,65,1,4,1,2,1,2,0,392194,4,0
41928,318424119,0,0,0,0,1,0,113,1,5,1,3,1,3,0,578921,6,0
41929,142830800,1,1,1,1,1,1,84,3,7,2,4,0,2,0,1008629,8,0
41930,431549394,0,0,0,0,1,0,113,1,3,1,2,1,2,0,416512,3,0
41931,792343731,0,0,0,0,1,0,113,2,4,1,2,1,1,0,569428,5,0
41932,275602046,0,0,0,1,0,0,29,1,3,1,2,1,2,0,480450,5,0
41933,724372643,0,0,0,0,0,1,113,1,3,1,2,0,2,0,427344,5,0
41934,114096199,1,1,1,1,1,1,113,1,3,0,2,1,2,0,398656,5,0
41935,51367657,0,0,0,1,0,0,51,2,6,2,3,2,3,0,782036,7,1
41936,446029560,0,0,0,0,0,0,113,2,3,1,1,1,2,1,3387005,4,1
41937,592537420,0,0,0,0,0,1,56,3,8,2,4,1,1,0,766856,10,0
41938,961670688,0,0,0,0,0,0,107,1,5,1,3,2,3,0,590823,5,0
41939,946922354,0,0,0,0,0,0,113,0,1,0,1,1,2,0,395152,2,0
41940,303058080,0,0,0,0,0,0,41,0,2,0,1,0,3,0,473527,3,1
41941,330528827,0,0,0,0,0,0,21,2,4,1,2,0,0,0,727003,5,1
41942,107746156,1,1,1,1,1,1,113,1,5,1,3,0,0,0,644684,6,0
41943,677915635,1,1,1,1,1,1,102,1,4,1,2,2,3,0,451043,5,0
41944,136800482,0,0,0,0,0,0,27,1,3,1,2,1,2,0,429172,3,0
41945,311963495,0,0,0,0,0,0,113,2,4,1,2,1,2,0,439685,4,0
41946,102767018,0,0,0,0,0,0,93,2,4,1,1,1,2,0,390081,6,0
41947,733759174,0,0,0,0,0,0,96,1,4,1,2,1,1,0,548993,5,0
41948,964121724,1,1,1,1,1,1,73,1,1,0,0,1,1,1,2905651,1,0
41949,708236280,1,1,1,1,1,1,113,2,4,2,2,2,3,0,630185,4,0
41950,447061858,0,0,0,0,0,0,109,2,5,2,3,2,3,1,3462569,7,0
41951,825645201,1,1,1,1,1,1,64,1,5,1,3,1,2,0,588654,5,0
41952,114968641,0,0,0,0,0,0,113,3,7,2,4,1,2,1,3692378,8,0
41953,817485394,1,1,1,1,1,1,37,3,7,2,4,1,2,0,894442,8,0
41954,19943329,0,0,0,0,0,1,113,1,3,1,2,1,2,1,3269616,4,0
41955,217642274,0,0,0,0,0,0,66,3,6,2,3,1,2,0,642593,7,0
41956,557201295,0,0,0,0,0,0,50,2,6,1,3,0,1,1,3484787,6,0
41957,630039477,1,1,1,1,1,1,113,3,7,2,4,1,3,0,903175,8,0
41958,602881639,1,1,1,1,1,1,72,2,5,1,2,1,2,0,413829,6,0
41959,749651556,1,1,1,1,1,2,96,1,3,0,1,2,3,0,293664,3,0
41960,56036009,1,1,1,1,2,1,26,3,5,2,2,2,3,0,482303,7,0
41961,448237984,0,0,0,0,0,1,107,2,6,1,3,1,2,0,724677,7,0
41962,462416795,0,0,0,0,0,0,113,2,4,1,2,1,3,1,3291642,5,0
41963,186928299,1,1,1,1,1,1,56,2,5,1,2,2,3,0,474175,6,0
41964,775927772,0,0,0,0,0,0,90,2,4,1,2,2,3,0,430655,6,0
41965,712824995,0,0,0,0,0,0,113,1,4,1,3,1,2,0,690641,6,0
41966,213685863,0,0,0,0,0,0,113,3,5,2,2,0,1,0,519547,7,0
41967,745728070,0,0,0,0,0,0,13,2,4,1,2,2,3,0,557452,4,0
41968,584953823,1,1,1,1,1,1,113,1,5,1,3,0,1,0,671264,6,0
41969,999974889,0,0,0,0,0,0,113,2,5,2,3,1,3,1,3548232,6,0
41970,855676117,0,0,0,0,0,0,57,2,6,1,4,1,2,0,883268,8,0
41971,951125597,0,0,0,0,0,0,113,1,3,1,2,1,2,0,564113,5,0
41972,183348476,1,1,1,1,1,2,113,2,5,2,3,1,3,1,3688547,6,0
41973,760269278,0,0,0,1,0,1,113,1,2,0,0,1,2,1,3053565,3,0
41974,812337985,0,0,0,0,0,0,113,3,6,2,3,1,2,0,748792,7,0
41975,71434495,0,0,0,0,0,0,113,2,5,1,2,1,2,0,462253,6,0
41976,443315562,0,0,0,0,0,0,113,1,2,1,1,1,2,0,266057,3,0
41977,125828405,1,1,1,1,1,1,113,2,4,1,2,1,2,0,480993,5,0
41978,547210815,0,0,0,0,0,0,42,1,4,1,3,2,4,0,583919,4,0
41979,772684246,1,1,1,1,1,1,61,1,4,0,2,1,2,0,383143,5,0
41980,57929728,0,0,0,0,0,1,54,2,4,1,2,2,4,0,388423,5,0
41981,663545119,0,0,0,0,0,0,74,3,6,2,3,1,2,0,712272,8,0
41982,686868769,0,0,0,0,0,1,113,1,4,1,3,1,2,1,3497370,6,0
41983,684755349,0,0,0,0,0,0,52,0,2,0,1,1,2,0,309144,3,0
41984,140564852,0,0,0,0,0,0,110,3,7,2,4,1,2,0,845168,8,1
41985,364323384,0,0,0,0,0,0,113,2,5,1,3,2,3,1,3461948,5,0
