activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1
2020,549300FGXN1K3HLB1R50,41180,MO,29183,29183311712,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,3,31,1,2,2,2,295000,NA,3.5,-0.155,2,2399.3,NA,297.03,,,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,NA,NA,2,9,3
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095012802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,1,1,1,1,2,2,2,75000,48.38,3.25,1.038,2,4029.72,NA,2656.25,1406.25,,180,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,75,<20%,1,10,1
2020,549300FGXN1K3HLB1R50,41180,MO,29510,29510102200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,31,1,2,2,2,165000,80.88,3.25,-0.125,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,84,37,3,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29099,29099700601,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,31,1,2,2,2,305000,NA,3.125,-0.206,2,1498,NA,0,,,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,NA,NA,2,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189217923,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,1,2,1,31,1,2,2,2,135000,53.18,3.375,0.594,2,2362.95,NA,1250,,,240,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,102,<20%,3,9,2
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077004600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,32,1,2,2,2,65000,45.79,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,19,40,1,10,3
2020,549300FGXN1K3HLB1R50,41140,MO,29021,29021002300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,125000,86.39,2.75,0.236,2,6160.06,NA,4694.93,3444.93,,180,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,77,20%-<30%,1,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29183,29183310202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,1,1,2,1,31,1,2,2,2,185000,80,3.5,0.17,2,1806.6,NA,489.6,489.6,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,61,20%-<30%,3,10,3
2020,549300FGXN1K3HLB1R50,99999,MO,29117,29117480400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,1,2,1,1,2,2,2,125000,96.5,3.375,1.29,2,5578.43,NA,2255.25,2255.25,,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,85,46,3,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189217806,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,1,2,1,32,1,2,2,2,235000,75,3.56,0.218,2,2017.96,NA,557.55,557.55,,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,78,41,1,10,3
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189217851,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,3,31,1,2,2,2,465000,NA,3.125,-0.546,2,2289,NA,0,,,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,NA,NA,1,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189222100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,245000,63.15,3.25,0.355,2,792.97,NA,0,,,180,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,137,20%-<30%,2,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189221626,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,31,1,2,2,2,315000,66.44,2.875,0.045,2,7216.27,NA,5984,4734,,180,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,99,43,1,10,3
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189215103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,31,1,2,2,2,115000,55.36,3.75,0.337,2,4526.42,NA,2927,1677,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,32,30%-<36%,2,10,2
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077004802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,2,31,1,2,2,2,155000,NA,3.25,0.844,2,2658,NA,0,,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,NA,NA,3,10,3
2020,549300FGXN1K3HLB1R50,99999,MO,29127,29127960400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,31,1,2,2,2,105000,78.64,3.375,0.65,2,4809.26,NA,3213.68,3114.48,,240,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,93,30%-<36%,3,9,3
2020,549300FGXN1K3HLB1R50,41180,MO,29510,29510103600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,31,1,2,2,2,115000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,54,NA,9,9,3
2020,549300FGXN1K3HLB1R50,99999,MO,29015,29015460700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,2,31,1,2,2,2,85000,70.98,3.875,1.161,2,5253.51,NA,2109.21,1314.48,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,59,30%-<36%,2,10,3
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077004801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,1,1,2,2,2,145000,96.5,3.25,0.864,2,3738.18,NA,0,,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,60,20%-<30%,3,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189221626,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,32,1,2,2,2,515000,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,226,NA,9,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29037,29037061400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,31,1,2,2,2,105000,NA,NA,NA,3,NA,NA,NA,NA,NA,144,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,94,NA,9,9,2
2020,549300FGXN1K3HLB1R50,99999,MO,29023,29023950201,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,2,2,2,295000,NA,3.5,0.798,2,5016,NA,0,,,300,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,NA,NA,2,9,2
2020,549300FGXN1K3HLB1R50,99999,MO,29209,29209090100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,31,1,2,2,2,115000,40.57,3.75,0.629,2,4033.65,NA,2954,1704,,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,70,20%-<30%,2,9,3
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189221625,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,31,1,2,2,2,225000,63.33,2.5,-0.282,2,2383.18,NA,1250,,,180,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,129,49,1,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29113,29113810400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,32,1,2,2,2,185000,54.36,2.875,0.183,2,6851.73,NA,5376.25,5376.25,,180,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,117,<20%,2,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095013606,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,31,1,2,2,2,175000,57.13,2.875,-0.053,2,2968.12,NA,1864.15,1714.15,,180,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,103,20%-<30%,1,9,3
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077005002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,4,0,2,1,31,1,2,2,2,105000,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,30,NA,9,9,3
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077003800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,365000,73.91,2.875,0.231,2,6123.67,NA,4945.5,3695.5,,180,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,207,30%-<36%,2,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095012904,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,1,1,1,1,2,2,2,145000,78.1,3.375,0.095,2,1343,NA,0,,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,115,20%-<30%,1,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095010203,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,5,0,2,2,1,1,2,2,2,85000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,62,NA,9,9,3
2020,549300FGXN1K3HLB1R50,28140,MO,29165,29165030600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,31,1,2,2,2,295000,92.77,3.125,0.503,2,5104.88,NA,3485,2235,,240,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,143,30%-<36%,1,10,2
2020,549300FGXN1K3HLB1R50,99999,MO,29029,29029950100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,32,1,2,2,2,135000,75,3.375,0.227,2,4742.03,NA,3138.75,3138.75,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,81,20%-<30%,2,9,3
2020,549300FGXN1K3HLB1R50,99999,MO,29073,29073960500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,32,1,2,2,2,125000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,38,NA,9,9,2
2020,549300FGXN1K3HLB1R50,44180,MO,29043,29043020205,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,3,0,2,3,31,1,2,2,2,145000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,NA,NA,3,9,3
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077004001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,145000,74.9,2.99,0.425,2,6530.74,NA,4925,3675,,180,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,101,38,3,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29177,29177080000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,4,0,2,1,31,1,2,2,2,275000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,150,NA,9,9,3
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077004600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,31,1,2,2,2,115000,74.67,3.625,0.22,2,4599.75,NA,3520.1,2270.1,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,41,37,3,9,3
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095014300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,145000,80,3.875,0.244,2,1759.1,NA,1294.16,1294.16,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,84,48,1,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29183,29183311391,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,32,1,2,2,2,175000,73.91,3.375,0.752,2,4330.84,NA,2737.5,1487.5,,240,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,69,30%-<36%,1,9,3
2020,549300FGXN1K3HLB1R50,44180,MO,29167,29167960400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,32,1,2,2,2,195000,90.8,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,215000,1,3,3,5,3,NA,50,37,1,10,3
2020,549300FGXN1K3HLB1R50,41180,MO,29099,29099700116,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,31,1,2,2,2,215000,NA,2.75,-0.855,2,3157.91,NA,1505.49,,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,NA,NA,2,10,2
2020,549300FGXN1K3HLB1R50,99999,MO,29175,29175490500,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,3,32,1,2,2,2,115000,90,3.99,0.521,2,4053.08,NA,3050,2340,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,74,41,2,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29037,29037060003,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,2,2,2,165000,NA,3.25,0.475,2,2850,NA,0,,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,NA,NA,3,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29510,29510127400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,31,1,2,2,2,485000,95,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,129,30%-<36%,3,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29165,29165030211,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,175000,60,3.99,0.833,2,5697.52,NA,4077.5,2827.5,,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,63,43,3,9,2
2020,549300FGXN1K3HLB1R50,99999,MO,29187,29187950101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,32,1,2,2,2,235000,80,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,61,42,3,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189221900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,31,1,2,2,2,305000,78.76,3.875,0.451,2,9641.64,NA,8498.69,7248.69,,324,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,128,30%-<36%,3,10,3
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077001800,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,3,32,1,2,2,2,75000,86.65,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,41,30%-<36%,1,10,3
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047020901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,31,1,2,2,2,345000,68.51,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,129,47,3,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29165,29165030500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,2,2,2,265000,NA,3.49,0.771,2,4841.34,NA,0,,,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,NA,NA,2,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189221422,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,31,1,2,2,2,225000,52.38,3.125,0.63,2,8794.85,NA,7094.38,5844.38,,240,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,119,20%-<30%,1,9,2
2020,549300FGXN1K3HLB1R50,27900,MO,29145,29145020200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,32,1,2,2,2,165000,59.96,3.125,1.566,2,7787.07,NA,3232.23,1630.13,,180,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,62,43,3,9,2
2020,549300FGXN1K3HLB1R50,99999,MO,29061,29061470200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,32,1,2,2,2,215000,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,64,NA,9,9,3
2020,549300FGXN1K3HLB1R50,99999,MO,29213,29213480201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,32,1,2,2,2,185000,80,3.125,0.087,2,8053.24,NA,6442,5192,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,120,<20%,2,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047021804,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,2,2,3,31,1,2,2,2,305000,NA,2.75,-0.529,2,5106.24,NA,2556.91,,,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,NA,NA,2,9,3
2020,549300FGXN1K3HLB1R50,99999,MO,29103,29103960200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,32,1,2,2,2,145000,65.57,3.375,1.219,2,6043.9,NA,4431.35,3606.68,,180,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,120,20%-<30%,3,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29219,29219820202,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,31,1,2,2,2,175000,NA,3.5,-0.088,2,3181.04,NA,1731.63,,,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,NA,NA,2,10,2
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077002900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,2,1,1,2,2,2,175000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,50,NA,9,9,1
2020,549300FGXN1K3HLB1R50,41180,MO,29071,29071800500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,32,1,2,2,2,255000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,84,NA,9,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29177,29177080200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,31,1,2,2,2,95000,21.42,2.875,0.415,2,2970.03,NA,1897.82,1102.82,,180,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,133,<20%,1,9,3
2020,549300FGXN1K3HLB1R50,99999,MO,29029,29029950200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,31,1,2,2,2,195000,46.48,3.375,0.24,2,3956.07,NA,3543.35,3543.35,,360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,49,37,3,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095014007,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,31,1,2,2,2,145000,71.33,3.5,0.76,2,6101.22,NA,4424.05,3584.05,,240,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,105,30%-<36%,2,9,3
2020,549300FGXN1K3HLB1R50,44180,MO,29043,29043020202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,31,1,2,2,2,225000,70,3.25,0.784,2,8180.96,NA,7073.04,5823.04,,240,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,75,37,3,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189221335,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,1,2,1,31,1,2,2,2,175000,70,3.625,0.243,2,3695.66,NA,2588.75,1338.75,,300,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,85,30%-<36%,1,9,3
2020,549300FGXN1K3HLB1R50,99999,MO,29091,29091090300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,2,2,2,31,1,2,2,2,75000,47.29,2.99,0.945,2,5946.09,NA,2765.11,1984.83,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,54,<20%,3,9,1
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189215201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,31,1,2,2,2,495000,57.64,2.75,0.042,2,15350.24,NA,14112.5,12862.5,,180,NA,NA,2,2,2,2,855000,1,1,3,5,1,NA,214,30%-<36%,3,9,3
2020,549300FGXN1K3HLB1R50,99999,MO,29209,29209090400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Sex Not Available,1,1,2,1,31,1,2,2,2,115000,45.71,3.375,0.724,3,2943.13,NA,1332.58,433.58,,180,NA,NA,2,2,2,2,255000,1,2,3,5,1,NA,218,30%-<36%,2,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29037,29037061002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,32,1,2,2,2,95000,33.96,3.75,1.071,2,4406.92,NA,2825,1575,,240,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,77,<20%,2,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095014702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,3,2,1,32,1,2,2,2,135000,72.89,2.75,0.511,2,5495.11,NA,3920,2770,,180,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,112,20%-<30%,2,9,3
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095014702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,31,1,2,2,2,115000,44.26,2.99,0.087,2,3837.29,NA,2766.25,2766.25,,144,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,138,20%-<30%,3,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29099,29099701000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,2,32,1,2,2,2,85000,53.67,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,47,<20%,2,9,2
2020,549300FGXN1K3HLB1R50,99999,MO,29213,29213480301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,32,1,2,2,2,95000,59.25,3.875,0.504,2,4712.02,NA,3140,2040,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,57,20%-<30%,2,9,3
2020,549300FGXN1K3HLB1R50,41180,MO,29099,29099700211,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,31,1,2,2,2,185000,73.83,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,138,20%-<30%,3,9,2
2020,549300FGXN1K3HLB1R50,99999,MO,29195,29195090800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,125000,80,2.875,0.299,2,5933.18,NA,4322,3072,,180,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,118,<20%,1,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095009100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,31,1,2,2,2,185000,85.51,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,75,30%-<36%,1,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29510,29510103800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,31,1,2,2,2,135000,89.22,3.25,0.148,2,4367.87,NA,2809.17,1559.17,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,63,20%-<30%,3,10,3
